Date,Price Close_BTC=,Volatility - 30 days_BTC=,TR.RSI14D_BTC=,Price Close_ETH=,Volatility - 30 days_ETH=,TR.RSI14D_ETH=,Price Close_SOL=,Volatility - 30 days_SOL=,TR.RSI14D_SOL=,Price Close_BTCc1,Volatility - 30 days_BTCc1,TR.RSI14D_BTCc1,Price Close_2330.TW,Volatility - 30 days_2330.TW,TR.RSI14D_2330.TW,Price Close_2454.TW,Volatility - 30 days_2454.TW,TR.RSI14D_2454.TW,Price Close_.TWII,Volatility - 30 days_.TWII,TR.RSI14D_.TWII,Price Close_LCOc1,Volatility - 30 days_LCOc1,TR.RSI14D_LCOc1,Price Close_XAU=,Volatility - 30 days_XAU=,TR.RSI14D_XAU=,Price Close_US10YT=RR,Volatility - 30 days_US10YT=RR,TR.RSI14D_US10YT=RR,Price Close_.N225,Volatility - 30 days_.N225,TR.RSI14D_.N225,Price Close_.FTSE,Volatility - 30 days_.FTSE,TR.RSI14D_.FTSE,Price Close_.GDAXI,Volatility - 30 days_.GDAXI,TR.RSI14D_.GDAXI,Price Close_EUR=,Volatility - 30 days_EUR=,TR.RSI14D_EUR=,Price Close_JPY=,Volatility - 30 days_JPY=,TR.RSI14D_JPY=,Price Close_CNY=,Volatility - 30 days_CNY=,TR.RSI14D_CNY=
2019-12-18 00:00:00,,,,,,,,,,,,,344.5,,,456.5,,,12122.45,,,,,,,,,,,,23934.43,,,7540.75,,,13222.16,,,,,,,,,,,
2019-12-19 00:00:00,,,,,,,,,,,,,335.0,,,454.5,,,12018.9,,,,,,,,,,,,23864.85,,,7573.82,,,13211.96,,,,,,,,,,,
2019-12-20 00:00:00,,,,,,,,,,,,,329.0,,,446.0,,,11959.08,,,,,,,,,,,,23816.63,,,7582.48,,,13318.9,,,,,,,,,,,
2019-12-23 00:00:00,,,,,,,,,,,,,334.0,,,449.0,,,12022.23,,,,,,,,,,,,23821.11,,,7623.59,,,13300.98,,,,,,,,,,,
2019-12-24 00:00:00,,,,,,,,,,,,,332.0,,,445.0,,,11976.38,,,,,,,,,,,,23830.58,,,7632.24,,,,,,,,,,,,,,
2019-12-25 00:00:00,,,,,,,,,,,,,333.0,,,452.0,,,12008.13,,,,,,,,,,,,23782.87,,,,,,,,,,,,,,,,,
2019-12-26 00:00:00,,,,,,,,,,,,,333.0,,,449.0,,,12001.01,,,,,,,,,,,,23924.92,,,,,,,,,,,,,,,,,
2019-12-27 00:00:00,,,,,,,,,,,,,338.0,,,446.5,,,12091.59,,,,,,,,,,,,23837.72,,,7644.9,,,13337.11,,,,,,,,,,,
2019-12-30 00:00:00,,,,,,,,,,,,,334.5,,,446.5,,,12053.37,,,,,,,,,,,,23656.62,,,7587.05,,,13249.01,,,,,,,,,,,
2019-12-31 00:00:00,,,,,,,,,,,,,331.0,,,443.5,,,11997.14,,,,,,,,,,,,,,,7542.44,,,,,,,,,,,,,,
2020-01-02 00:00:00,,,,,,,,,,,,,339.0,,,441.5,,,12100.48,,,,,,,,,,,,,,,7604.3,,,13385.93,,,,,,,,,,,
2020-01-03 00:00:00,,,,,,,,,,,,,339.5,,,434.5,,,12110.43,,,,,,,,,,,,,,,7622.4,,,13219.14,,,,,,,,,,,
2020-01-06 00:00:00,,,,,,,,,,,,,332.0,,,424.0,,,11953.36,,,,,,,,,,,,23204.86,,,7575.34,,,13126.99,,,,,,,,,,,
2020-01-07 00:00:00,,,,,,,,,,,,,329.5,,,426.0,,,11880.32,,,,,,,,,,,,23575.72,,,7573.85,,,13226.83,,,,,,,,,,,
2020-01-08 00:00:00,,,,,,,,,,,,,329.5,,,430.5,,,11817.1,,,,,,,,,,,,23204.76,,,7574.93,,,13320.18,,,,,,,,,,,
2020-01-09 00:00:00,,,,,,,,,,,,,337.5,,,437.0,,,11970.63,,,,,,,,,,,,23739.87,,,7598.12,,,13495.06,,,,,,,,,,,
2020-01-10 00:00:00,,,,,,,,,,,,,339.5,,,432.0,,,12024.65,,,,,,,,,,,,23850.57,,,7587.85,,,13483.31,,,,,,,,,,,
2020-01-13 00:00:00,,,,,,,,,,,,,341.5,,,422.0,,,12113.42,,,,,,,,,,,,,,,7617.6,,,13451.52,,,,,,,,,,,
2020-01-14 00:00:00,,,,,,,,,,,,,346.0,,,416.0,,,12179.81,,,,,,,,,,,,24025.17,,,7622.35,,,13456.49,,,,,,,,,,,
2020-01-15 00:00:00,,,,,,,,,,,,,340.0,,,416.0,,,12091.88,,,,,,,,,,,,23916.58,,,7642.8,,,13432.3,,,,,,,,,,,
2020-01-16 00:00:00,,,,,,,,,,,,,334.5,,,421.0,,,12066.93,,,,,,,,,,,,23933.13,,,7609.81,,,13429.43,,,,,,,,,,,
2020-01-17 00:00:00,,,,,,,,,,,,,333.0,,,420.5,,,12090.29,,,,,,,,,,,,24041.26,,,7674.56,,,13526.13,,,,,,,,,,,
2020-01-20 00:00:00,,,,,,,,,,,,,333.0,,,419.0,,,12118.71,,,,,,,,,,,,24083.51,,,7651.44,,,13548.94,,,,,,,,,,,
2020-01-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23864.56,,,7610.7,,,13555.87,,,,,,,,,,,
2020-01-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24031.35,,,7571.92,,,13515.75,,,,,,,,,,,
2020-01-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23795.44,,,7507.67,,,13388.42,,,,,,,,,,,
2020-01-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23827.18,,,7585.98,,,13576.68,,,,,,,,,,,
2020-01-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23343.51,,,7412.05,,,13204.77,,,,,,,,,,,
2020-01-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23215.71,,,7480.69,,,13323.69,,,,,,,,,,,
2020-01-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23379.4,,,7483.57,,,13345.0,,,,,,,,,,,
2020-01-30 00:00:00,,,,,,,,,,,,,316.5,,,383.5,,,11421.74,,,,,,,,,,,,22977.75,,,7381.96,,,13157.12,,,,,,,,,,,
2020-01-31 00:00:00,,,,,,,,,,,,,320.0,,,388.0,,,11495.1,,,,,,,,,,,,23205.18,,,7286.01,,,12981.97,,,,,,,,,,,
2020-02-03 00:00:00,,,,,,,,,,,,,315.0,,,382.0,,,11354.92,,,,,,,,,,,,22971.94,,,7326.31,,,13045.19,,,,,,,,,,,
2020-02-04 00:00:00,,,,,,,,,,,,,325.0,,,390.5,,,11555.92,,,,,,,,,,,,23084.59,,,7439.82,,,13281.74,,,,,,,,,,,
2020-02-05 00:00:00,,,,,,,,,,,,,327.5,,,381.0,,,11573.62,,,,,,,,,,,,23319.56,,,7482.48,,,13478.33,,,,,,,,,,,
2020-02-06 00:00:00,,,,,,,,,,,,,332.5,,,382.0,,,11749.68,,,,,,,,,,,,23873.59,,,7504.79,,,13574.82,,,,,,,,,,,
2020-02-07 00:00:00,,,,,,,,,,,,,328.0,,,381.0,,,11612.81,,,,,,,,,,,,23827.98,,,7466.7,,,13513.81,,,,,,,,,,,
2020-02-10 00:00:00,,,,,,,,,,,,,327.5,,,380.0,,,11574.07,,,,,,,,,,,,23685.98,,,7446.88,,,13494.03,,,,,,,,,,,
2020-02-11 00:00:00,,,,,,,,,,,,,331.5,,,390.0,,,11664.04,,,,,,,,,,,,,,,7499.44,,,13627.84,,,,,,,,,,,
2020-02-12 00:00:00,,,,,,,,,,,,,335.0,,,401.5,,,11774.19,,,,,,,,,,,,23861.21,,,7534.37,,,13749.78,,,,,,,,,,,
2020-02-13 00:00:00,,,,,,,,,,,,,335.0,,,408.5,,,11791.78,,,,,,,,,,,,23827.73,,,7452.03,,,13745.43,,,,,,,,,,,
2020-02-14 00:00:00,,,,,,,,,,,,,335.0,,,405.5,,,11815.7,,,,,,,,,,,,23687.59,,,7409.13,,,13744.21,,,,,,,,,,,
2020-02-17 00:00:00,,,,,,,,,,,,,331.5,,,398.0,,,11763.51,,,,,,,,,,,,23523.24,,,7433.25,,,13783.89,,,,,,,,,,,
2020-02-18 00:00:00,,,,,,,,,,,,,322.0,,,392.0,,,11648.98,,,,,,,,,,,,23193.8,,,7382.01,,,13681.19,,,,,,,,,,,
2020-02-19 00:00:00,,,,,,,,,,,,,326.5,,,388.5,,,11758.84,,,,,,,,,,,,23400.7,,,7457.02,,,13789.0,,,,,,,,,,,
2020-02-20 00:00:00,,,,,,,,,,,,,325.5,,,394.0,,,11725.09,,,,,,,,,,,,23479.15,,,7436.64,,,13664.0,,,,,,,,,,,
2020-02-21 00:00:00,,,,,,,,,,,,,325.0,,,388.0,,,11686.35,,,,,,,,,,,,23386.74,,,7403.92,,,13579.33,,,,,,,,,,,
2020-02-24 00:00:00,,,,,,,,,,,,,320.0,,,377.0,,,11534.87,,,,,,,,,,,,,,,7156.83,,,13035.24,,,,,,,,,,,
2020-02-25 00:00:00,,,,,,,,,,,,,322.0,,,378.5,,,11540.23,,,,,,,,,,,,22605.41,,,7017.88,,,12790.49,,,,,,,,,,,
2020-02-26 00:00:00,,,,,,,,,,,,,318.5,,,375.0,,,11433.62,,,,,,,,,,,,22426.19,,,7042.47,,,12774.88,,,,,,,,,,,
2020-02-27 00:00:00,,,,,,,,,,,,,316.0,,,360.0,,,11292.17,,,,,,,,,,,,21948.23,,,6796.4,,,12367.46,,,,,,,,,,,
2020-02-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21142.96,,,6580.61,,,11890.35,,,,,,,,,,,
2020-03-02 00:00:00,,,,,,,,,,,,,311.0,,,363.0,,,11170.46,,,,,,,,,,,,21344.08,,,6654.89,,,11857.87,,,,,,,,,,,
2020-03-03 00:00:00,,,,,,,,,,,,,317.5,,,372.0,,,11327.72,,,,,,,,,,,,21082.73,,,6718.2,,,11985.39,,,,,,,,,,,
2020-03-04 00:00:00,,,,,,,,,,,,,320.5,,,370.5,,,11392.35,,,,,,,,,,,,21100.06,,,6815.59,,,12127.69,,,,,,,,,,,
2020-03-05 00:00:00,,,,,,,,,,,,,323.0,,,385.0,,,11514.82,,,,,,,,,,,,21329.12,,,6705.43,,,11944.72,,,,,,,,,,,
2020-03-06 00:00:00,,,,,,,,,,,,,315.0,,,378.5,,,11321.81,,,,,,,,,,,,20749.75,,,6462.55,,,11541.87,,,,,,,,,,,
2020-03-09 00:00:00,,,,,,,,,,,,,305.5,,,366.5,,,10977.64,,,,,,,,,,,,19698.76,,,5965.77,,,10625.02,,,,,,,,,,,
2020-03-10 00:00:00,,,,,,,,,,,,,307.0,,,373.5,,,11003.54,,,,,,,,,,,,19867.12,,,5960.23,,,10475.49,,,,,,,,,,,
2020-03-11 00:00:00,,,,,,,,,,,,,302.0,,,363.0,,,10893.75,,,,,,,,,,,,19416.06,,,5876.52,,,10438.68,,,,,,,,,,,
2020-03-12 00:00:00,,,,,,,,,,,,,294.0,,,336.0,,,10422.32,,,,,,,,,,,,18559.63,,,5237.48,,,9161.13,,,,,,,,,,,
2020-03-13 00:00:00,,,,,,,,,,,,,290.0,,,341.0,,,10128.87,,,,,,,,,,,,17431.05,,,5366.11,,,9232.08,,,,,,,,,,,
2020-03-16 00:00:00,,,,,,,,,,,,,276.5,,,320.0,,,9717.77,,,,,,,,,,,,17002.04,,,5151.08,,,8742.25,,,,,,,,,,,
2020-03-17 00:00:00,,,,,,,,,,,,,268.0,,,315.5,,,9439.63,,,,,,,,,,,,17011.53,,,5294.9,,,8939.1,,,,,,,,,,,
2020-03-18 00:00:00,,,,,,,,,,,,,260.0,,,301.5,,,9218.67,,,,,,,,,,,,16726.55,,,5080.58,,,8441.71,,,,,,,,,,,
2020-03-19 00:00:00,,,,,,,,,,,,,248.0,,,274.0,,,8681.34,,,,,,,,,,,,16552.83,,,5151.61,,,8610.43,,,,,,,,,,,
2020-03-20 00:00:00,,,,,,,,,,,,,270.0,,,301.0,,,9234.09,,,,,,,,,,,,,,,5190.78,,,8928.95,,,,,,,,,,,
2020-03-23 00:00:00,,,,,,,,,,,,,255.0,,,308.0,,,8890.03,,,,,,,,,,,,16887.78,,,4993.89,,,8741.15,,,,,,,,,,,
2020-03-24 00:00:00,,,,,,,,,,,,,267.5,,,330.0,,,9285.62,,,,,,,,,,,,18092.35,,,5446.01,,,9700.57,,,,,,,,,,,
2020-03-25 00:00:00,,,,,,,,,,,,,277.0,,,334.5,,,9644.75,,,,,,,,,,,,19546.63,,,5688.2,,,9874.26,,,,,,,,,,,
2020-03-26 00:00:00,,,,,,,,,,,,,280.0,,,343.5,,,9736.36,,,,,,,,,,,,18664.6,,,5815.73,,,10000.96,,,,,,,,,,,
2020-03-27 00:00:00,,,,,,,,,,,,,273.0,,,340.0,,,9698.92,,,,,,,,,,,,19389.43,,,5510.33,,,9632.52,,,,,,,,,,,
2020-03-30 00:00:00,,,,,,,,,,,,,267.5,,,336.5,,,9629.43,,,,,,,,,,,,19084.97,,,5563.74,,,9815.97,,,,,,,,,,,
2020-03-31 00:00:00,,,,,,,,,,,,,274.0,,,327.5,,,9708.06,,,,,,,,,,,,18917.01,,,5671.96,,,9935.84,,,,,,,,,,,
2020-04-01 00:00:00,,,,,,,,,,,,,271.5,,,334.0,,,9663.63,,,,,,,,,,,,18065.41,,,5454.57,,,9544.75,,,,,,,,,,,
2020-04-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17818.72,,,5480.22,,,9570.82,,,,,,,,,,,
2020-04-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17820.19,,,5415.5,,,9525.77,,,,,,,,,,,
2020-04-06 00:00:00,,,,,,,,,,,,,275.5,,,341.0,,,9818.74,,,,,,,,,,,,18576.3,,,5582.39,,,10075.17,,,,,,,,,,,
2020-04-07 00:00:00,,,,,,,,,,,,,283.0,,,347.0,,,9996.39,,,,,,,,,,,,18950.18,,,5704.45,,,10356.7,,,,,,,,,,,
2020-04-08 00:00:00,,,,,,,,,,,,,285.0,,,349.5,,,10137.47,,,,,,,,,,,,19353.24,,,5677.73,,,10332.89,,,,,,,,,,,
2020-04-09 00:00:00,,,,,,,,,,,,,283.0,,,351.5,,,10119.43,,,,,,,,,,,,19345.77,,,5842.66,,,10564.74,,,,,,,,,,,
2020-04-10 00:00:00,,,,,,,,,,,,,279.5,,,350.0,,,10157.61,,,,,,,,,,,,19498.5,,,,,,,,,,,,,,,,,
2020-04-13 00:00:00,,,,,,,,,,,,,278.5,,,351.5,,,10099.22,,,,,,,,,,,,19043.4,,,,,,,,,,,,,,,,,
2020-04-14 00:00:00,,,,,,,,,,,,,285.0,,,365.5,,,10332.94,,,,,,,,,,,,19638.81,,,5791.31,,,10696.56,,,,,,,,,,,
2020-04-15 00:00:00,,,,,,,,,,,,,287.5,,,365.5,,,10447.21,,,,,,,,,,,,19550.09,,,5597.65,,,10279.76,,,,,,,,,,,
2020-04-16 00:00:00,,,,,,,,,,,,,286.5,,,361.5,,,10375.48,,,,,,,,,,,,19290.2,,,5628.43,,,10301.54,,,,,,,,,,,
2020-04-17 00:00:00,,,,,,,,,,,,,306.5,,,368.0,,,10597.04,,,,,,,,,,,,19897.26,,,5786.96,,,10625.78,,,,,,,,,,,
2020-04-20 00:00:00,,,,,,,,,,,,,304.0,,,370.0,,,10586.71,,,,,,,,,,,,19669.12,,,5812.83,,,10675.9,,,,,,,,,,,
2020-04-21 00:00:00,,,,,,,,,,,,,295.0,,,353.5,,,10288.42,,,,,,,,,,,,19280.78,,,5641.03,,,10249.85,,,,,,,,,,,
2020-04-22 00:00:00,,,,,,,,,,,,,294.0,,,346.0,,,10307.74,,,,,,,,,,,,19137.95,,,5770.63,,,10415.03,,,,,,,,,,,
2020-04-23 00:00:00,,,,,,,,,,,,,295.5,,,351.0,,,10366.51,,,,,,,,,,,,19429.44,,,5826.61,,,10513.79,,,,,,,,,,,
2020-04-24 00:00:00,,,,,,,,,,,,,294.0,,,348.5,,,10347.36,,,,,,,,,,,,19262.0,,,5752.23,,,10336.09,,,,,,,,,,,
2020-04-27 00:00:00,,,,,,,,,,,,,298.0,,,372.0,,,10567.27,,,,,,,,,,,,19783.22,,,5846.79,,,10659.99,,,,,,,,,,,
2020-04-28 00:00:00,,,,,,,,,,,,,296.5,,,375.0,,,10616.06,,,,,,,,,,,,19771.19,,,5958.5,,,10795.63,,,,,,,,,,,
2020-04-29 00:00:00,,,,,,,,,,,,,299.0,,,398.0,,,10772.22,,,,,,,,,,,,,,,6115.25,,,11107.74,,,,,,,,,,,
2020-04-30 00:00:00,,,,,,,,,,,,,304.5,,,415.0,,,10992.14,,,,,,,,,,,,20193.69,,,5901.21,,,10861.64,,,,,,,,,,,
2020-05-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19619.35,,,5763.06,,,,,,,,,,,,,,
2020-05-04 00:00:00,,,,,,,,,,,,,295.0,,,399.5,,,10720.48,,,,,,,,,,,,,,,5753.78,,,10466.8,,,,,,,,,,,
2020-05-05 00:00:00,,,,,,,,,,,,,295.5,,,401.5,,,10774.61,,,,,,,,,,,,,,,5849.42,,,10729.46,,,,,,,,,,,
2020-05-06 00:00:00,,,,,,,,,,,,,296.0,,,408.0,,,10774.98,,,,,,,,,,,,,,,5853.76,,,10606.2,,,,,,,,,,,
2020-05-07 00:00:00,,,,,,,,,,,,,297.5,,,411.0,,,10842.92,,,,,,,,,,,,19674.77,,,5935.98,,,10759.27,,,,,,,,,,,
2020-05-08 00:00:00,,,,,,,,,,,,,297.5,,,411.5,,,10901.42,,,,,,,,,,,,20179.09,,,,,,10904.48,,,,,,,,,,,
2020-05-11 00:00:00,,,,,,,,,,,,,301.0,,,410.0,,,11013.26,,,,,,,,,,,,20390.66,,,5939.73,,,10824.99,,,,,,,,,,,
2020-05-12 00:00:00,,,,,,,,,,,,,295.0,,,407.0,,,10879.47,,,,,,,,,,,,20366.48,,,5994.77,,,10819.5,,,,,,,,,,,
2020-05-13 00:00:00,,,,,,,,,,,,,297.0,,,420.0,,,10938.27,,,,,,,,,,,,20267.05,,,5904.05,,,10542.66,,,,,,,,,,,
2020-05-14 00:00:00,,,,,,,,,,,,,293.0,,,411.0,,,10780.88,,,,,,,,,,,,19914.78,,,5741.54,,,10337.02,,,,,,,,,,,
2020-05-15 00:00:00,,,,,,,,,,,,,298.0,,,411.0,,,10814.92,,,,,,,,,,,,20037.47,,,5799.77,,,10465.17,,,,,,,,,,,
2020-05-18 00:00:00,,,,,,,,,,,,,290.0,,,440.5,,,10740.55,,,,,,,,,,,,20133.73,,,6048.59,,,11058.87,,,,,,,,,,,
2020-05-19 00:00:00,,,,,,,,,,,,,291.5,,,462.0,,,10860.44,,,,,,,,,,,,20433.45,,,6002.23,,,11075.29,,,,,,,,,,,
2020-05-20 00:00:00,,,,,,,,,,,,,294.0,,,470.0,,,10907.8,,,,,,,,,,,,20595.15,,,6067.16,,,11223.71,,,,,,,,,,,
2020-05-21 00:00:00,,,,,,,,,,,,,297.5,,,464.5,,,11008.31,,,,,,,,,,,,20552.31,,,6015.25,,,11065.93,,,,,,,,,,,
2020-05-22 00:00:00,,,,,,,,,,,,,292.0,,,442.0,,,10811.15,,,,,,,,,,,,20388.16,,,5993.28,,,11073.87,,,,,,,,,,,
2020-05-25 00:00:00,,,,,,,,,,,,,292.0,,,460.0,,,10871.18,,,,,,,,,,,,20741.65,,,,,,11391.28,,,,,,,,,,,
2020-05-26 00:00:00,,,,,,,,,,,,,295.5,,,460.0,,,10997.21,,,,,,,,,,,,21271.17,,,6067.76,,,11504.65,,,,,,,,,,,
2020-05-27 00:00:00,,,,,,,,,,,,,296.5,,,464.5,,,11014.66,,,,,,,,,,,,21419.23,,,6144.25,,,11657.69,,,,,,,,,,,
2020-05-28 00:00:00,,,,,,,,,,,,,294.0,,,460.0,,,10944.19,,,,,,,,,,,,21916.31,,,6218.79,,,11781.13,,,,,,,,,,,
2020-05-29 00:00:00,,,,,,,,,,,,,292.0,,,463.0,,,10942.16,,,,,,,,,,,,21877.89,,,6076.6,,,11586.85,,,,,,,,,,,
2020-06-01 00:00:00,,,,,,,,,,,,,295.5,,,461.5,,,11079.02,,,,,,,,,,,,22062.39,,,6166.42,,,,,,,,,,,,,,
2020-06-02 00:00:00,,,,,,,,,,,,,296.5,,,485.0,,,11127.93,,,,,,,,,,,,22325.61,,,6220.14,,,12021.28,,,,,,,,,,,
2020-06-03 00:00:00,,,,,,,,,,,,,301.0,,,490.0,,,11320.16,,,,,,,,,,,,22613.76,,,6382.41,,,12487.36,,,,,,,,,,,
2020-06-04 00:00:00,,,,,,,,,,,,,306.0,,,490.0,,,11393.23,,,,,,,,,,,,22695.74,,,6341.44,,,12430.56,,,,,,,,,,,
2020-06-05 00:00:00,,,,,,,,,,,,,311.5,,,494.0,,,11479.4,,,,,,,,,,,,22863.73,,,6484.3,,,12847.68,,,,,,,,,,,
2020-06-08 00:00:00,,,,,,,,,,,,,318.0,,,494.5,,,11610.32,,,,,,,,,,,,23178.1,,,6472.59,,,12819.59,,,,,,,,,,,
2020-06-09 00:00:00,,,,,,,,,,,,,319.0,,,497.5,,,11637.11,,,,,,,,,,,,23091.03,,,6335.72,,,12617.99,,,,,,,,,,,
2020-06-10 00:00:00,,,,,,,,,,,,,322.5,,,500.0,,,11720.16,,,,,,,,,,,,23124.95,,,6329.13,,,12530.16,,,,,,,,,,,
2020-06-11 00:00:00,,,,,,,,,,,,,320.5,,,496.5,,,11535.77,,,,,,,,,,,,22472.91,,,6076.7,,,11970.29,,,,,,,,,,,
2020-06-12 00:00:00,,,,,,,,,,,,,316.0,,,492.5,,,11429.94,,,,,,,,,,,,22305.48,,,6105.18,,,11949.28,,,,,,,,,,,
2020-06-15 00:00:00,,,,,,,,,,,,,309.5,,,492.5,,,11306.26,,,,,,,,,,,,21530.95,,,6064.7,,,11911.35,,,,,,,,,,,
2020-06-16 00:00:00,,,,,,,,,,,,,315.0,,,510.0,,,11511.64,,,,,,,,,,,,22582.21,,,6242.79,,,12315.66,,,,,,,,,,,
2020-06-17 00:00:00,,,,,,,,,,,,,315.0,,,510.0,,,11534.59,,,,,,,,,,,,22455.76,,,6253.25,,,12382.14,,,,,,,,,,,
2020-06-18 00:00:00,,,,,,,,,,,,,314.5,,,513.0,,,11548.33,,,,,,,,,,,,22355.46,,,6224.07,,,12281.53,,,,,,,,,,,
2020-06-19 00:00:00,,,,,,,,,,,,,314.5,,,546.0,,,11549.86,,,,,,,,,,,,22478.79,,,6292.6,,,12330.76,,,,,,,,,,,
2020-06-22 00:00:00,,,,,,,,,,,,,312.0,,,576.0,,,11572.93,,,,,,,,,,,,22437.27,,,6244.62,,,12262.97,,,,,,,,,,,
2020-06-23 00:00:00,,,,,,,,,,,,,315.0,,,574.0,,,11612.36,,,,,,,,,,,,22549.05,,,6320.12,,,12523.76,,,,,,,,,,,
2020-06-24 00:00:00,,,,,,,,,,,,,317.5,,,580.0,,,11660.67,,,,,,,,,,,,22534.32,,,6123.69,,,12093.94,,,,,,,,,,,
