Date,0
2023-01-03,1.0
2023-01-04,1.0
2023-01-05,1.0
2023-01-06,1.0
2023-01-09,1.0
2023-01-10,1.0
2023-01-11,1.0
2023-01-12,1.0
2023-01-13,1.0
2023-01-17,1.0
2023-01-18,1.0
2023-01-19,1.0
2023-01-20,1.0
2023-01-23,1.0
2023-01-24,1.0
2023-01-25,1.0
2023-01-26,1.0
2023-01-27,1.0
2023-01-30,1.0
2023-01-31,1.0
2023-02-01,1.0
2023-02-02,1.0
2023-02-03,1.0
2023-02-06,1.0
2023-02-07,1.0
2023-02-08,1.0
2023-02-09,1.0
2023-02-10,1.0
2023-02-13,1.0
2023-02-14,1.0
2023-02-15,1.0
2023-02-16,1.0
2023-02-17,1.0
2023-02-21,1.0
2023-02-22,1.0
2023-02-23,1.0
2023-02-24,1.0
2023-02-27,1.0
2023-02-28,1.0
2023-03-01,1.0
2023-03-02,1.0
2023-03-03,1.0
2023-03-06,1.0
2023-03-07,1.0
2023-03-08,1.0
2023-03-09,1.0
2023-03-10,1.0
2023-03-13,1.0
2023-03-14,1.0
2023-03-15,1.0
2023-03-16,1.0
2023-03-17,1.0
2023-03-20,1.0
2023-03-21,1.0
2023-03-22,1.0
2023-03-23,1.0
2023-03-24,1.0
2023-03-27,1.0
2023-03-28,1.0
2023-03-29,1.0
2023-03-30,1.000604190132404
2023-03-31,1.002799060296301
2023-04-03,1.0017128115447513
2023-04-04,1.0009239975164315
2023-04-05,0.9993624822526832
2023-04-06,0.9996989030166582
2023-04-10,0.9997629187087436
2023-04-11,0.9993800928710631
2023-04-12,0.9983895252699065
2023-04-13,0.998800606305804
2023-04-14,0.9989077017931433
2023-04-17,0.9991776654295943
2023-04-18,0.9997001848808456
2023-04-19,0.9998732346225006
2023-04-20,0.999173984222398
2023-04-21,0.9990962372431172
2023-04-24,0.9991118189935524
2023-04-25,0.9986553225519742
2023-04-26,0.9986551872935926
2023-04-27,0.9989401418931775
2023-04-28,0.9992664195478019
2023-05-01,0.9997878757592478
2023-05-02,0.9994762599453566
2023-05-03,0.9992882985952628
2023-05-04,0.9991838018571947
2023-05-05,0.9994533439462883
2023-05-08,0.9995913947669486
2023-05-09,0.9994153317810698
2023-05-10,0.9995329256212293
2023-05-11,0.9994249633960672
2023-05-12,0.999388773345552
2023-05-15,0.9994838639979414
2023-05-16,0.999577436399163
2023-05-17,1.0000809367612191
2023-05-18,1.0001289748424644
2023-05-19,1.0001289748424644
2023-05-22,1.0001058748683427
2023-05-23,1.0000141293571572
2023-05-24,1.0000141293571572
2023-05-25,1.0002123417716653
2023-05-26,1.000572801208516
2023-05-30,1.0006192286735143
2023-05-31,1.0005541267532638
2023-06-01,1.0006587117734504
2023-06-02,1.0007723099214385
2023-06-05,1.0007190807102402
2023-06-06,1.0007078665396882
2023-06-07,1.0002584501303713
2023-06-08,1.0007457440068412
2023-06-09,1.0010728441028083
2023-06-12,1.0015517444299566
2023-06-13,1.0019928957597812
2023-06-14,1.0019286906714133
2023-06-15,1.0022813484221136
2023-06-16,1.0021895732231634
2023-06-20,1.0027665811124256
2023-06-21,1.0019185011615082
2023-06-22,1.0022035295620861
2023-06-23,1.0018057508388798
2023-06-26,1.0010281888625978
2023-06-27,1.001081233385772
2023-06-28,1.0012457146209712
2023-06-29,1.0012717908422772
2023-06-30,1.0013293473978542
2023-07-03,1.0012540547350517
2023-07-05,1.0012063322537466
2023-07-06,1.0012206043963274
2023-07-07,1.0011080954430098
2023-07-10,1.0008275730906966
2023-07-11,1.0008635893759323
2023-07-12,1.0013668128795523
2023-07-13,1.0021434048715003
2023-07-14,1.002189787293861
2023-07-17,1.0025640203518427
2023-07-18,1.002819713302112
2023-07-19,1.0025535012219227
2023-07-20,0.9992205832621494
2023-07-21,0.9989038210081658
2023-07-24,0.9989962425969444
2023-07-25,0.999486276897839
2023-07-26,0.9991603931246809
2023-07-27,0.9991861141770296
2023-07-28,0.9994449470879241
2023-07-31,0.9994808050321545
2023-08-01,0.9993465941923059
2023-08-02,0.9984343885950027
2023-08-03,0.9984150357043364
2023-08-04,0.9984395085161556
2023-08-07,0.998608923581508
2023-08-08,0.9984359944826916
2023-08-09,0.9979602129737619
2023-08-10,0.9979602129737619
2023-08-11,0.9979602129737619
2023-08-14,0.9979602129737619
2023-08-15,0.9979602129737619
2023-08-16,0.9979602129737619
2023-08-17,0.9979602129737619
2023-08-18,0.9979602129737619
2023-08-21,0.9979602129737619
2023-08-22,0.9979602129737619
2023-08-23,0.9979602129737619
2023-08-24,0.9979602129737619
2023-08-25,0.9979602129737619
2023-08-28,0.9979602129737619
2023-08-29,0.9979602129737619
2023-08-30,0.9979602129737619
2023-08-31,0.9979602129737619
2023-09-01,0.9979602129737619
2023-09-05,0.9979602129737619
2023-09-06,0.9979602129737619
2023-09-07,0.9979602129737619
2023-09-08,0.9979602129737619
2023-09-11,0.9979602129737619
2023-09-12,0.9979602129737619
2023-09-13,0.9979602129737619
2023-09-14,0.9979602129737619
2023-09-15,0.9979602129737619
2023-09-18,0.9979602129737619
2023-09-19,0.9979602129737619
2023-09-20,0.9979602129737619
2023-09-21,0.9979602129737619
2023-09-22,0.9979602129737619
2023-09-25,0.9979602129737619
2023-09-26,0.9979602129737619
2023-09-27,0.9979602129737619
2023-09-28,0.9979602129737619
2023-09-29,0.9979602129737619
2023-10-02,0.9979602129737619
2023-10-03,0.9979602129737619
2023-10-04,0.9979602129737619
2023-10-05,0.9979602129737619
2023-10-06,0.9979602129737619
2023-10-09,0.9979602129737619
2023-10-10,0.9979602129737619
2023-10-11,0.9979602129737619
2023-10-12,0.9979602129737619
2023-10-13,0.9979602129737619
2023-10-16,0.9979602129737619
2023-10-17,0.9979602129737619
2023-10-18,0.9979602129737619
2023-10-19,0.9979602129737619
2023-10-20,0.9979602129737619
2023-10-23,0.9979602129737619
2023-10-24,0.9979602129737619
2023-10-25,0.9979602129737619
2023-10-26,0.9979602129737619
2023-10-27,0.9979602129737619
2023-10-30,0.9979602129737619
2023-10-31,0.9979602129737619
2023-11-01,0.9979602129737619
2023-11-02,0.9979602129737619
2023-11-03,0.9979602129737619
2023-11-06,0.9979602129737619
2023-11-07,0.9979602129737619
2023-11-08,0.9979602129737619
2023-11-09,0.9979488396386271
2023-11-10,0.9980507218559662
2023-11-13,0.9979472012315536
2023-11-14,0.9980567724986675
2023-11-15,0.9980047670975488
2023-11-16,0.998148110301917
2023-11-17,0.9981305432942856
2023-11-20,0.9982477861524218
2023-11-21,0.9981358216103378
2023-11-22,0.998086304271639
2023-11-24,0.9980671010843337
2023-11-27,0.998100247544233
2023-11-28,0.9982503439234276
2023-11-29,0.9981045663030421
2023-11-30,0.9981060618927831
2023-12-01,0.9979618746055416
2023-12-04,0.9977323692865743
2023-12-05,0.9978119571073646
2023-12-06,0.9977334527212666
2023-12-07,0.9978245403492028
2023-12-08,0.9979612131050889
2023-12-11,0.997774124947553
2023-12-12,0.9979199425561921
2023-12-13,0.9980536476554752
2023-12-14,0.9977677462321962
2023-12-15,0.9977268075223021
2023-12-18,0.9975911526932145
2023-12-19,0.9975303377548072
2023-12-20,0.9974088818506468
2023-12-21,0.9973985914380868
2023-12-22,0.9972813259193455
2023-12-26,0.9973142344683338
2023-12-27,0.9973377876965991
2023-12-28,0.9973627511597556
2023-12-29,0.9973064392512511
2024-01-02,0.9969010205058182
2024-01-03,0.9968928148665751
2024-01-04,0.9967927340344598
2024-01-05,0.9967927340344598
2024-01-08,0.9968073007227269
2024-01-09,0.9968386975497637
2024-01-10,0.9971015518437019
2024-01-11,0.9971968459554966
2024-01-12,0.9973851643632607
2024-01-16,0.9974890193239213
2024-01-17,0.9974379014301901
2024-01-18,0.9976971357200686
2024-01-19,0.9980011031618296
2024-01-22,0.9978659235406623
2024-01-23,0.9980150326566521
2024-01-24,0.9982273542246415
2024-01-25,0.99837055680241
2024-01-26,0.9983126080581591
2024-01-29,0.9986703575444968
