,0
2023-06-05,0.962227105536129
2023-06-06,0.9481593644114529
2023-06-07,0.9619263539906403
2023-06-08,0.9756019414711481
2023-06-09,0.9783237993633778
2023-06-12,0.9955704917397753
2023-06-13,0.995847533425049
2023-06-14,0.9840904176238727
2023-06-15,0.9956968568915894
2023-06-16,1.0209223571325954
2023-06-20,1.0023034379484872
2023-06-21,1.000527907959953
2023-06-22,0.9899441739497308
2023-06-23,0.9691149688228886
2023-06-26,0.9778256820376289
2023-06-27,0.9763261718695234
2023-06-28,0.9755618827623654
2023-06-29,0.9787851597802153
2023-06-30,0.998254892018537
2023-07-03,1.0013270330665784
2023-07-05,0.992859305077098
2023-07-06,0.9981008024173228
2023-07-07,0.9987782951398934
2023-07-10,1.0009793679937184
2023-07-11,1.0076099304518324
2023-07-12,1.0216520068677153
2023-07-13,1.0194216638305573
2023-07-14,1.026937856946632
2023-07-17,1.0275148295257002
2023-07-18,1.0235558867597054
2023-07-19,1.0005371339411793
2023-07-20,0.9939164450637384
2023-07-21,1.0008769940065447
2023-07-24,1.000633606931172
2023-07-25,1.004266371784914
2023-07-26,1.0063833305305099
2023-07-27,1.0118846674597755
2023-07-28,1.0126192609779432
2023-07-31,1.0080037949639942
2023-08-01,0.9974456122065447
2023-08-02,1.0063559272595433
2023-08-03,1.0189903555679944
2023-08-04,1.025294770068138
2023-08-07,1.0200784343424611
2023-08-08,1.0049410870968367
2023-08-09,1.0066143391613143
2023-08-10,0.9952545842069676
2023-08-11,1.0081873928697014
2023-08-14,1.0069561538808265
2023-08-15,0.9989437343301872
2023-08-16,0.9976999028300843
2023-08-17,0.992387871088239
2023-08-18,1.0252667079157287
2023-08-21,1.0185288566160866
2023-08-22,1.021038526266883
2023-08-23,1.025307960678544
2023-08-24,1.0245388956230896
2023-08-25,1.0263184407800163
2023-08-28,1.0486990692554627
2023-08-29,1.046385454151178
2023-08-30,1.0488858102609997
2023-08-31,1.0283661752212245
2023-09-01,1.036037038665215
2023-09-05,1.032545053769477
2023-09-06,1.0363654824949624
2023-09-07,1.0245730595278983
2023-09-08,1.0087573833007804
2023-09-11,1.010924785483731
2023-09-12,1.016455685603112
2023-09-13,1.0164798215946373
2023-09-14,1.0125929579741633
2023-09-15,1.0032099249913409
2023-09-18,1.000259673786691
2023-09-19,0.9993473765411073
2023-09-20,0.9883914090501865
2023-09-21,0.9870859686281346
2023-09-22,0.9912643407889455
2023-09-25,0.9966807487456245
2023-09-26,0.9998818532861714
2023-09-27,0.9993563468858244
2023-09-28,0.9999011827485916
2023-09-29,1.0056026174730064
2023-10-02,0.9979097046261807
2023-10-03,0.99343500767835
2023-10-04,0.995145085793285
2023-10-05,0.9935341230175717
2023-10-06,0.9907566489698094
2023-10-09,0.9905554042108522
2023-10-10,0.9964642218469246
2023-10-11,1.0028044846723132
2023-10-12,1.0015549998336672
2023-10-13,1.0046688039508218
2023-10-16,0.9958543184700113
2023-10-17,0.9967091963771755
2023-10-18,1.0115232522730702
2023-10-19,1.0139541666714935
2023-10-20,1.0233556480555193
2023-10-23,1.0238716214683499
2023-10-24,1.034327864712612
2023-10-25,1.0288966900491454
2023-10-26,1.027567075060897
2023-10-27,1.0395022129986655
2023-10-30,1.0394496850514914
2023-10-31,1.0336443371534816
2023-11-01,1.018401473683108
2023-11-02,1.0300453165382384
2023-11-03,1.0313600148234365
2023-11-06,1.028626749602184
2023-11-07,1.031346606965565
2023-11-08,1.0389176627501395
2023-11-09,1.0412840104179508
2023-11-10,1.0372344339279882
2023-11-13,1.0308071654943791
2023-11-14,1.0317163260352846
2023-11-15,1.0409598794308077
2023-11-16,1.034591105581967
2023-11-17,1.0338252524686995
2023-11-20,1.026631158764493
2023-11-21,1.027621258257035
2023-11-22,1.0304801225169204
2023-11-24,1.027210196872873
2023-11-27,1.0250215307294943
2023-11-28,1.0204839471881348
2023-11-29,1.033661758794604
2023-11-30,1.0339714632023014
2023-12-01,1.0392750093253906
2023-12-04,1.037565656918793
2023-12-05,1.0404098574501717
2023-12-06,1.0343730673071514
2023-12-07,1.031452556831528
2023-12-08,1.0350608332084685
2023-12-11,1.0352303026120049
2023-12-12,1.0353221822578493
2023-12-13,1.0164216886899498
2023-12-14,1.0222546943792759
2023-12-15,1.0326201109518693
2023-12-18,1.0261398661937053
2023-12-19,1.0282929787305475
2023-12-20,1.0298751961036638
2023-12-21,1.03345438226886
2023-12-22,1.0263206770206037
2023-12-26,1.0232266273625819
2023-12-27,1.0319270097336806
2023-12-28,1.0374565956269939
2023-12-29,1.040882291839985
2024-01-02,1.0485567547506105
2024-01-03,1.0523713169731876
2024-01-04,1.0579915184809885
2024-01-05,1.065258637824995
2024-01-08,1.074178246398274
2024-01-09,1.0836360609838411
2024-01-10,1.0934306429241927
2024-01-11,1.1027666907215794
2024-01-12,1.1139193975538366
2024-01-16,1.1178580832617806
2024-01-17,1.1165885109981968
2024-01-18,1.1223367330227594
2024-01-19,1.1201857419556664
2024-01-22,1.1206525104487979
2024-01-23,1.130986986462394
2024-01-24,1.1656033937607848
2024-01-25,1.165930857209264
2024-01-26,1.1690280780218143
2024-01-29,1.175797959920707
2024-01-30,1.1731587357688067
2024-01-31,1.1771259273405639
2024-02-01,1.1977119045310751
2024-02-02,1.2046724692252782
2024-02-05,1.1935198769154691
2024-02-06,1.2049966211214285
2024-02-07,1.2043541862764526
2024-02-08,1.2133083657189576
2024-02-09,1.2173415608223035
2024-02-12,1.2173099843351944
2024-02-13,1.2238539586035253
2024-02-14,1.2074952087119923
2024-02-15,1.20937534916595
2024-02-16,1.203741477207481
2024-02-20,1.1944247720277934
2024-02-21,1.2301968557607417
2024-02-22,1.237542785176483
2024-02-23,1.2318976674952395
2024-02-26,1.2270986777423292
2024-02-27,1.2264357441208353
2024-02-28,1.2377554199588239
2024-02-29,1.2477816540820519
2024-03-01,1.2742278613906286
2024-03-04,1.2802000620237413
2024-03-05,1.2908317137320635
2024-03-06,1.3048133538260391
2024-03-07,1.2906711027292208
2024-03-08,1.2777461688959217
2024-03-11,1.2997453348004537
2024-03-12,1.3115542859452156
2024-03-13,1.321468683429294
2024-03-14,1.3105031805580964
2024-03-15,1.2975698487460459
2024-03-18,1.300057404404495
2024-03-19,1.2947432966818464
2024-03-20,1.3232980979017437
2024-03-21,1.3293515233956343
2024-03-22,1.3261484662926757
2024-03-25,1.3157516384906662
2024-03-26,1.298312971755094
2024-03-27,1.3072922921055896
2024-03-28,1.3158106502723905
2024-04-01,1.324469638871674
2024-04-02,1.317760804455746
2024-04-03,1.3068995586881071
2024-04-04,1.3259765095122196
2024-04-05,1.3153241854642455
2024-04-08,1.3048594532902082
2024-04-09,1.3166873233824294
2024-04-10,1.3078855538956102
2024-04-11,1.2970135863966181
2024-04-12,1.305542765333212
2024-04-15,1.324263389960165
2024-04-16,1.3193326008574036
2024-04-17,1.3235197279681703
2024-04-18,1.3075124169875225
2024-04-19,1.3220450155469614
2024-04-22,1.3290979552925883
2024-04-23,1.2930090568212627
2024-04-24,1.2754951838768978
2024-04-25,1.297554364061816
2024-04-26,1.255669831811889
2024-04-29,1.251820319829172
2024-04-30,1.2299489985301484
2024-05-01,1.2330788423397199
2024-05-02,1.2195070449211294
2024-05-03,1.2340003016664043
2024-05-06,1.2314002093662824
2024-05-07,1.2345976368653697
2024-05-08,1.2315356445268733
2024-05-09,1.2433566977095292
2024-05-10,1.2318944935612466
2024-05-13,1.2286935990156853
2024-05-14,1.2392526325478823
2024-05-15,1.2355188659868235
2024-05-16,1.2288835660053212
2024-05-17,1.232875239954152
2024-05-20,1.2236851371258657
2024-05-21,1.2226563468578318
2024-05-22,1.254776071990343
2024-05-23,1.2496826418163862
2024-05-24,1.2678659415471754
2024-05-28,1.2721028650576203
2024-05-29,1.2800038139432992
2024-05-30,1.2806992524862295
2024-05-31,1.2988450978085138
2024-06-03,1.3002865060005722
2024-06-04,1.3024497788677605
2024-06-05,1.2932974646775186
2024-06-06,1.300623363510887
2024-06-07,1.291981618457624
2024-06-10,1.324804342047796
2024-06-11,1.3285648352207684
2024-06-12,1.332884149938633
2024-06-13,1.337856025457933
2024-06-14,1.3274864464737084
2024-06-17,1.3368040967855266
2024-06-18,1.3228831133286294
2024-06-20,1.3046375416181561
2024-06-21,1.2920737308673733
2024-06-24,1.301137548469474
2024-06-25,1.298135527525479
2024-06-26,1.293326883706279
2024-06-27,1.2910260833217728
2024-06-28,1.2834102335727882
2024-07-01,1.266758423143845
2024-07-02,1.299293659774105
2024-07-03,1.288680556505723
2024-07-05,1.2968707826214896
2024-07-08,1.3227150719124672
2024-07-09,1.322540884587047
2024-07-10,1.292397826870943
2024-07-11,1.303765683235579
2024-07-12,1.302011254290097
2024-07-15,1.3041212370929078
2024-07-16,1.2835065769776997
2024-07-17,1.3012778786635344
2024-07-18,1.2825807359475592
2024-07-19,1.309742612450126
2024-07-22,1.2978374026141144
2024-07-23,1.2589869499428445
2024-07-24,1.2627799013194867
2024-07-25,1.2574069779161756
2024-07-26,1.2453865871110843
2024-07-29,1.2107539302093977
2024-07-30,1.2062508999034367
2024-07-31,1.172231880194581
2024-08-01,1.1878419538845224
2024-08-02,1.1778174890146453
2024-08-05,1.1647555913418
2024-08-06,1.1345330363638833
2024-08-07,1.1344880389856167
2024-08-08,1.1295799584778854
2024-08-09,1.1388374947294935
2024-08-12,1.1402136417400128
2024-08-13,1.1323421223192132
2024-08-14,1.1303023737104332
2024-08-15,1.136890082289126
2024-08-16,1.1349696889722283
2024-08-19,1.1241138965475863
2024-08-20,1.1302103441728966
2024-08-21,1.111204442821992
2024-08-22,1.1157550311628515
2024-08-23,1.1175924520631515
2024-08-26,1.1142645746314754
2024-08-27,1.1148569527020908
2024-08-28,1.1268518267968035
2024-08-29,1.1255477969169974
2024-08-30,1.1322682355397065
2024-09-03,1.136829758675556
2024-09-04,1.1461231038505009
2024-09-05,1.1434404041789132
2024-09-06,1.1381297505278798
2024-09-09,1.1305328491920632
2024-09-10,1.11719523814132
2024-09-11,1.1118190958631569
2024-09-12,1.1079102739321993
2024-09-13,1.095598609372533
2024-09-16,1.0945879418828595
2024-09-17,1.108336514474264
2024-09-18,1.1210738211823124
2024-09-19,1.1217467619083217
2024-09-20,1.1280231806677883
2024-09-23,1.1314576931172422
2024-09-24,1.1256240056855573
2024-09-25,1.1261011122287294
2024-09-26,1.1366748618812286
2024-09-27,1.144341253743324
2024-09-30,1.1450819796687726
2024-10-01,1.1408110896892552
2024-10-02,1.1280543756987105
2024-10-03,1.134427611680127
2024-10-04,1.1214192183444651
2024-10-07,1.1288664732846392
2024-10-08,1.118307235306271
2024-10-09,1.124403369487835
2024-10-10,1.1345515277784046
2024-10-11,1.1419804544791496
2024-10-14,1.134952844752536
2024-10-15,1.140395616568874
2024-10-16,1.1424885742157596
2024-10-17,1.1471606078686338
2024-10-18,1.1584353405699883
2024-10-21,1.148569078771218
2024-10-22,1.1406883081095311
2024-10-23,1.1087336234183536
2024-10-24,1.1139297387902558
2024-10-25,1.1063379701373426
2024-10-28,1.1022228647066912
2024-10-29,1.0988038084454348
2024-10-30,1.0993889199438847
2024-10-31,1.1082014876933892
2024-11-01,1.108319057429674
2024-11-04,1.1214162703189603
2024-11-05,1.1578520083551453
2024-11-06,1.1615207827466698
2024-11-07,1.1735830641212266
2024-11-08,1.1887342382261177
2024-11-11,1.1845094611518392
2024-11-12,1.176654445338723
2024-11-13,1.1638130754971323
2024-11-14,1.1651559844955255
2024-11-15,1.162616150236143
2024-11-18,1.1857337408534319
2024-11-19,1.180778163487244
2024-11-20,1.1842384073332928
2024-11-21,1.1738705209757154
2024-11-22,1.1440290369542072
2024-11-25,1.1382242309448427
2024-11-26,1.1335467404636768
2024-11-27,1.1447426665149842
2024-11-29,1.144656175570359
2024-12-02,1.1419528510327868
2024-12-03,1.154831462434874
2024-12-04,1.157809625360491
2024-12-05,1.1619933214945228
2024-12-06,1.1458461931131898
2024-12-09,1.1424921188217745
2024-12-10,1.1658404573747987
2024-12-11,1.154836345423258
2024-12-12,1.1591096860547727
2024-12-13,1.1640721829388827
2024-12-16,1.1646460294861753
2024-12-17,1.155519794375161
2024-12-18,1.1550771273842806
2024-12-19,1.1537932507685844
2024-12-20,1.1511586613878386
2024-12-23,1.16260732521122
2024-12-24,1.1577594774313151
2024-12-26,1.1485117242509209
2024-12-27,1.1509143100228463
2024-12-30,1.140010377395934
2024-12-31,1.11755428875178
2025-01-02,1.1134153305479058
2025-01-03,1.1217104758720478
2025-01-06,1.0977457934389072
2025-01-07,1.09683947418318
2025-01-08,1.096233417622245
2025-01-10,1.0992297114562475
2025-01-13,1.0941895093170744
2025-01-14,1.096837576030333
2025-01-15,1.0805164404184908
2025-01-16,1.0799441550686182
2025-01-17,1.085509152842681
2025-01-21,1.0905350626978314
2025-01-22,1.0892373116722818
2025-01-23,1.0921426145942104
2025-01-24,1.100430765753966
2025-01-27,1.0845681844927282
2025-01-28,1.0808884601299111
2025-01-29,1.1084554936596507
2025-01-30,1.1138185834455838
2025-01-31,1.0999259396308259
2025-02-03,1.1076702374493874
2025-02-04,1.0899621392484409
2025-02-05,1.0816724122552028
2025-02-06,1.0707768997176448
2025-02-07,1.057518876319927
2025-02-10,1.052736348504622
2025-02-11,1.0676774203649948
2025-02-12,1.0798523096427644
2025-02-13,1.0819233777199182
2025-02-14,1.078977557267541
2025-02-18,1.078707686909006
2025-02-19,1.0744261287291974
2025-02-20,1.0779426404317243
2025-02-21,1.0843605318134382
2025-02-24,1.1144141504764355
2025-02-25,1.1082440080167182
2025-02-26,1.0993543307015838
2025-02-27,1.0860965648302139
2025-02-28,1.1073108155435403
2025-03-03,1.1138191992042192
2025-03-04,1.113440796510143
2025-03-05,1.1415805686586906
2025-03-06,1.1388980133525568
2025-03-07,1.1746786859523937
2025-03-10,1.1516779944871827
2025-03-11,1.1097496705599605
2025-03-12,1.10554472750033
2025-03-13,1.0922803232931466
2025-03-14,1.0957613421707253
2025-03-17,1.095352887371391
2025-03-18,1.0910766327614925
2025-03-19,1.093260387440109
2025-03-20,1.0815567021843855
2025-03-21,1.0670147825525853
2025-03-24,1.0582623195466094
2025-03-25,1.082096334385728
2025-03-26,1.0907433020102855
2025-03-27,1.0879110464046384
2025-03-28,1.09760302820314
2025-03-31,1.0915035201362377
2025-04-01,1.0810677984436754
2025-04-02,1.0902259130950769
2025-04-03,1.1098811309396275
2025-04-04,1.0935415177812242
2025-04-07,1.09636499917937
2025-04-08,1.0499370800078829
2025-04-09,1.0598972398269015
2025-04-10,1.058984955283258
2025-04-11,1.0632258204652498
2025-04-14,1.0553679083010266
2025-04-15,1.0674777166815173
2025-04-16,1.0754987466841763
2025-04-17,1.090830576554472
2025-04-21,1.0877636885012394
2025-04-22,1.0749963704779342
2025-04-23,1.0707436032709845
2025-04-24,1.0390605606527985
2025-04-25,1.0328052404743706
2025-04-28,1.0304144406929174
2025-04-29,1.036679994812109
2025-04-30,1.0672122076908324
2025-05-01,1.0864607605547716
2025-05-02,1.1014441633105345
2025-05-05,1.1032097790855155
2025-05-06,1.1128306059695925
2025-05-07,1.108269371511836
2025-05-08,1.0956752038443816
2025-05-09,1.0812081534747062
2025-05-12,1.0807433633936976
2025-05-13,1.0831457887751723
2025-05-14,1.0827033281278082
2025-05-15,1.080668661996088
2025-05-16,1.083207091245018
2025-05-19,1.0884868970644417
2025-05-20,1.0906445076361537
2025-05-21,1.0952588154077316
2025-05-22,1.1025253900481362
2025-05-23,1.109696037598545
2025-05-27,1.1048558360172516
2025-05-28,1.116169641645325
2025-05-29,1.0966172811132933
2025-05-30,1.0971630513865884
2025-06-02,1.1048307043946723
2025-06-03,1.0975032281879216
2025-06-04,1.0587583009862498
2025-06-05,1.0647644951418647
2025-06-06,1.065343455754736
2025-06-09,1.0644369587161508
2025-06-10,1.074137247845336
2025-06-11,1.0744220673729674
2025-06-12,1.0746403573960004
2025-06-13,1.0721140396754454
2025-06-16,1.0729232569563345
2025-06-17,1.0767879167982193
2025-06-18,1.0633644487436338
2025-06-20,1.0589529826912343
2025-06-23,1.064206475990521
2025-06-24,1.0743525866978987
2025-06-25,1.0809241755331684
2025-06-26,1.0826258465395908
2025-06-27,1.0769251962547037
2025-06-30,1.0682976333451009
2025-07-01,1.0568187108890446
2025-07-02,1.0626726504793267
2025-07-03,1.0752690361743158
2025-07-07,1.0744654212867002
2025-07-08,1.081321108432697
2025-07-09,1.072351760332503
2025-07-10,1.075309036052031
2025-07-11,1.0777134456244362
2025-07-14,1.088384131951226
2025-07-15,1.0822721837729021
2025-07-16,1.0895216898249112
2025-07-17,1.0814613434802915
2025-07-18,1.0782911241665105
2025-07-21,1.065447451473075
2025-07-22,1.0695962000702517
2025-07-23,1.087054736504453
2025-07-24,1.0845768061770398
2025-07-25,1.083022466976605
2025-07-28,1.089020824102798
2025-07-29,1.098301808141407
2025-07-30,1.1190777691777047
2025-07-31,1.1211933709769824
2025-08-01,1.132044513811921
2025-08-04,1.1260275407380995
2025-08-05,1.098989847731938
2025-08-06,1.085087757533521
2025-08-07,1.069066282563108
2025-08-08,1.0653048666050104
2025-08-11,1.0664189606175538
2025-08-12,1.0552414375909867
2025-08-13,1.0599471587138323
2025-08-14,1.0613528937696586
2025-08-15,1.0597472029145487
2025-08-18,1.051313516569303
2025-08-19,1.0516902402797719
2025-08-20,1.052892824686248
2025-08-21,1.0460725798782737
2025-08-22,1.046642044136435
2025-08-25,1.0506258103344832
2025-08-26,1.0496389913567117
2025-08-27,1.0495851526758122
2025-08-28,1.0474931096662359
2025-08-29,1.042806618951513
2025-09-02,1.0390580385188473
2025-09-03,1.0383558403524518
2025-09-04,1.0356073963048071
2025-09-05,1.0351837018194823
2025-09-08,1.034032272392421
2025-09-09,1.0321095925053227
2025-09-10,1.026613472348912
2025-09-11,1.0163951539500555
2025-09-12,1.0175145360254692
2025-09-15,1.0203525802627984
2025-09-16,1.0125880384667199
2025-09-17,1.0021395066738101
2025-09-18,0.9952669921758118
2025-09-19,1.007942608872034
2025-09-22,1.0102236624905208
2025-09-23,1.0163304760374732
2025-09-24,1.0146329663886755
2025-09-25,1.0170690280356551
2025-09-26,1.011504969647461
2025-09-29,1.0058305549072648
2025-09-30,1.01162228244337
2025-10-01,1.0053210664516852
2025-10-02,1.0041716980594553
2025-10-03,1.005827661124872
2025-10-06,1.0015438561760144
2025-10-07,1.0014337774614888
2025-10-08,0.9930976658772573
2025-10-09,0.9891638750467788
2025-10-10,0.9947170748997055
2025-10-13,0.9995824781130969
2025-10-14,1.0042081436908439
2025-10-15,0.9988762944295284
2025-10-16,1.0069545358198468
2025-10-17,1.0217184642259876
2025-10-20,1.0213940400765822
2025-10-21,1.0130408614548412
2025-10-22,1.0166023598481246
2025-10-23,1.0098989000445082
2025-10-24,1.015193087591599
2025-10-27,1.0037681295483332
2025-10-28,1.0008535526847862
2025-10-29,1.0086472660585837
2025-10-30,1.019030171997299
2025-10-31,1.0184053286393373
2025-11-03,1.0190167166492858
2025-11-04,1.0335912130882035
2025-11-05,1.0401211388517195
2025-11-06,1.0326066353816057
2025-11-07,1.0232172393572652
2025-11-10,1.0320975857463683
2025-11-11,1.024398564192717
2025-11-12,1.0248914543283292
2025-11-13,1.0173011147907636
2025-11-14,1.0169430824346444
2025-11-17,1.0286071008782824
2025-11-18,1.0308956998459393
2025-11-19,1.0365121537528246
2025-11-20,1.0494967286835304
2025-11-21,1.0595455290460682
2025-11-24,1.0637046124812233
2025-11-25,1.0577449094261178
2025-11-26,1.0593129266128567
2025-11-28,1.0664284226946958
2025-12-01,1.0667354615432816
2025-12-02,1.079693051018927
2025-12-03,1.0706853077529246
2025-12-04,1.0674800377663192
2025-12-05,1.0524529374853593
2025-12-08,1.053222689332321
2025-12-09,1.0675170379464116
2025-12-10,1.0654476293064357
2025-12-11,1.0585171092011425
2025-12-12,1.0593230059097303
2025-12-15,1.0593230059097303
